"","X1","R_square","AIC","BIC","ID","Model"
"1348",4,0.99937299111007,-2.36752024730357,-4.32033068513307,"Pseudomonas sp._APT Broth_4_1_8","Gompertz"
"1349",5,0.999675517710701,-5.6611690614347,-7.61397949926419,"Pseudomonas sp._APT Broth_4_1_8","Baranyi"
"1350",6,0.999699288182821,-6.04156190193934,-7.99437233976883,"Pseudomonas sp._APT Broth_4_1_8","Buchanan"
"1351",1,0.998545778754853,-5.60210206274652,-5.87255131746996,"Pseudomonas sp._APT Broth_2_1_8","Cubic"
"1352",2,0.986988570000017,7.73740163633101,7.52104223255226,"Pseudomonas sp._APT Broth_2_1_8","Logistic"
"1353",3,0.99852717438071,-5.51311655701156,-5.78356581173499,"Pseudomonas sp._APT Broth_2_1_8","Logisticlag"
"1354",4,0.998518464191282,-5.47184096894405,-5.74229022366749,"Pseudomonas sp._APT Broth_2_1_8","Gompertz"
"1355",5,0.997387744180397,-1.50189675000223,-1.77234600472567,"Pseudomonas sp._APT Broth_2_1_8","Baranyi"
"1356",6,NA,NA,NA,"Pseudomonas sp._APT Broth_2_1_8","Buchanan"
"1357",1,0.952534123996917,5.64959108797828,20.7359902720529,"Lactobaciulus plantarum_MRS_10_1_9","Cubic"
"1358",2,0.953739791582715,-0.235471421903634,11.8336479253561,"Lactobaciulus plantarum_MRS_10_1_9","Logistic"
"1359",3,0.956653799408772,-8.06000068574366,7.02639849833096,"Lactobaciulus plantarum_MRS_10_1_9","Logisticlag"
"1360",4,0.956577251823658,-7.79357615219893,7.29282303187569,"Lactobaciulus plantarum_MRS_10_1_9","Gompertz"
"1361",5,0.955404081260728,-3.76808354546888,11.3183156386057,"Lactobaciulus plantarum_MRS_10_1_9","Baranyi"
"1362",6,0.951305511009413,9.50836714756637,24.594766331641,"Lactobaciulus plantarum_MRS_10_1_9","Buchanan"
"1363",1,0.970007036387531,-15.5128895456278,-3.12620547323673,"Lactobaciulus plantarum_MRS_15_1_9","Cubic"
"1364",2,0.98140178435688,-59.5678400611565,-49.6584928032437,"Lactobaciulus plantarum_MRS_15_1_9","Logistic"
"1365",3,0.981483723856411,-57.9564045989926,-45.5697205266016,"Lactobaciulus plantarum_MRS_15_1_9","Logisticlag"
"1366",4,0.981073302046037,-56.0271472808217,-43.6404632084306,"Lactobaciulus plantarum_MRS_15_1_9","Gompertz"
"1367",5,0.98173736794488,-59.1701999373446,-46.7835158649536,"Lactobaciulus plantarum_MRS_15_1_9","Baranyi"
"1368",6,0.979739324444049,-50.0336144933331,-37.646930420942,"Lactobaciulus plantarum_MRS_15_1_9","Buchanan"
"1369",1,0.985459167327446,-81.4705301158408,-68.0598739802197,"Lactobaciulus plantarum_MRS_20_1_9","Cubic"
"1370",2,0.990119299855649,-125.199285440504,-114.470760532007,"Lactobaciulus plantarum_MRS_20_1_9","Logistic"
"1371",3,NA,NA,NA,"Lactobaciulus plantarum_MRS_20_1_9","Logisticlag"
"1372",4,0.991573414964403,-140.391997759306,-126.981341623685,"Lactobaciulus plantarum_MRS_20_1_9","Gompertz"
"1373",5,0.989229328557148,-113.884991871223,-100.474335735602,"Lactobaciulus plantarum_MRS_20_1_9","Baranyi"
"1374",6,NA,NA,NA,"Lactobaciulus plantarum_MRS_20_1_9","Buchanan"
"1375",1,0.976318523372294,-16.2608966907562,-3.81771484209554,"Lactobaciulus plantarum_MRS_25_1_9","Cubic"
"1376",2,0.990292660925123,-97.6320721819808,-87.6775267030523,"Lactobaciulus plantarum_MRS_25_1_9","Logistic"
"1377",3,0.990394878567481,-96.5742053834271,-84.1310235347664,"Lactobaciulus plantarum_MRS_25_1_9","Logisticlag"
"1378",4,0.989467904742923,-88.3745599688468,-75.9313781201861,"Lactobaciulus plantarum_MRS_25_1_9","Gompertz"
"1379",5,0.990708349913334,-99.527250486838,-87.0840686381773,"Lactobaciulus plantarum_MRS_25_1_9","Baranyi"
"1380",6,0.988989258980732,-84.4190469467274,-71.9758650980667,"Lactobaciulus plantarum_MRS_25_1_9","Buchanan"
"1381",1,0.618698936578944,-0.688931353949959,4.76628091284162,"Acinetobacter.clacoaceticus.1_TSB_15_1_0","Cubic"
"1382",2,0.966486777664648,-56.1852137156372,-51.8210439022039,"Acinetobacter.clacoaceticus.1_TSB_15_1_0","Logistic"
"1383",3,0.956727310121564,-48.5624172013044,-43.1072049345129,"Acinetobacter.clacoaceticus.1_TSB_15_1_0","Logisticlag"
"1384",4,0.898680866826665,-29.8458390467053,-24.3906267799137,"Acinetobacter.clacoaceticus.1_TSB_15_1_0","Gompertz"
"1385",5,0.969084191463526,-55.9600065450054,-50.5047942782139,"Acinetobacter.clacoaceticus.1_TSB_15_1_0","Baranyi"
"1386",6,NA,NA,NA,"Acinetobacter.clacoaceticus.1_TSB_15_1_0","Buchanan"
"1387",1,0.623335230804636,11.9604137884216,18.0547929127626,"Acinetobacter.clacoaceticus.2_TSB_15_1_0","Cubic"
"1388",2,0.909438375123446,-25.6727119279734,-20.7972086285006,"Acinetobacter.clacoaceticus.2_TSB_15_1_0","Logistic"
"1389",3,0.893386084441138,-19.5931247697587,-13.4987456454177,"Acinetobacter.clacoaceticus.2_TSB_15_1_0","Logisticlag"
"1390",4,0.893367714964806,-19.5888176645614,-13.4944385402204,"Acinetobacter.clacoaceticus.2_TSB_15_1_0","Gompertz"
"1391",5,NA,NA,NA,"Acinetobacter.clacoaceticus.2_TSB_15_1_0","Baranyi"
"1392",6,NA,NA,NA,"Acinetobacter.clacoaceticus.2_TSB_15_1_0","Buchanan"
"1393",1,0.740784215728033,-2.72735786169629,2.95011321794945,"Stenotrophomonas.maltophilia.1_TSB_15_1_0","Cubic"
"1394",2,0.925952930440486,-33.5454353917795,-29.0034585280629,"Stenotrophomonas.maltophilia.1_TSB_15_1_0","Logistic"
"1395",3,0.9142342986515,-28.1663165786516,-22.4888454990059,"Stenotrophomonas.maltophilia.1_TSB_15_1_0","Logisticlag"
"1396",4,0.914237583278283,-28.1671974419976,-22.4897263623518,"Stenotrophomonas.maltophilia.1_TSB_15_1_0","Gompertz"
"1397",5,NA,NA,NA,"Stenotrophomonas.maltophilia.1_TSB_15_1_0","Baranyi"
"1398",6,NA,NA,NA,"Stenotrophomonas.maltophilia.1_TSB_15_1_0","Buchanan"
"1399",1,0.751290235006399,4.88138351022863,10.5588545898744,"Stenotrophomonas.maltophilia.2_TSB_15_1_0","Cubic"
"1400",2,0.878767337252337,-13.6458433813091,-9.10386651759248,"Stenotrophomonas.maltophilia.2_TSB_15_1_0","Logistic"
"1401",3,0.860676482557828,-8.44683869096767,-2.76936761132192,"Stenotrophomonas.maltophilia.2_TSB_15_1_0","Logisticlag"
"1402",4,0.860682614980168,-8.44785107438,-2.77037999473426,"Stenotrophomonas.maltophilia.2_TSB_15_1_0","Gompertz"
"1403",5,0.882600784145609,-12.3848633695873,-6.70739228994156,"Stenotrophomonas.maltophilia.2_TSB_15_1_0","Baranyi"
"1404",6,NA,NA,NA,"Stenotrophomonas.maltophilia.2_TSB_15_1_0","Buchanan"
"1405",1,0.665221043259099,24.2069852533144,31.9837255607615,"Klebsiella.pneumonia_TSB_15_1_0","Cubic"
"1406",2,0.909036036493409,-23.3982618730385,-17.1768696270808,"Klebsiella.pneumonia_TSB_15_1_0","Logistic"
"1407",3,0.911937817139126,-22.5329700738,-14.7562297663529,"Klebsiella.pneumonia_TSB_15_1_0","Logisticlag"
"1408",4,NA,NA,NA,"Klebsiella.pneumonia_TSB_15_1_0","Gompertz"
"1409",5,0.91255536179532,-22.7792756251854,-15.0025353177384,"Klebsiella.pneumonia_TSB_15_1_0","Baranyi"
"1410",6,NA,NA,NA,"Klebsiella.pneumonia_TSB_15_1_0","Buchanan"
"1411",1,0.817478126609536,-7.37987392331773,-1.28549479897673,"Dickeya.zeae_TSB_15_1_0","Cubic"
"1412",2,0.889851226920996,-22.0058260604877,-17.1303227610149,"Dickeya.zeae_TSB_15_1_0","Logistic"
"1413",3,0.916577328197569,-26.9536215098004,-20.8592423854594,"Dickeya.zeae_TSB_15_1_0","Logisticlag"
"1414",4,0.916355176929649,-26.8871359857852,-20.7927568614442,"Dickeya.zeae_TSB_15_1_0","Gompertz"
"1415",5,0.91713049365123,-27.1199454764937,-21.0255663521527,"Dickeya.zeae_TSB_15_1_0","Baranyi"
"1416",6,NA,NA,NA,"Dickeya.zeae_TSB_15_1_0","Buchanan"
"1417",1,0.83470529007236,14.6737843514969,20.5640535032367,"Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2_TSB_15_1_0","Cubic"
"1418",2,0.871593393403663,6.6131085527146,11.3253238741064,"Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2_TSB_15_1_0","Logistic"
"1419",3,0.990802657492074,-54.6577856556372,-48.7675165038975,"Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2_TSB_15_1_0","Logisticlag"
"1420",4,0.990293420530288,-53.3644408494635,-47.4741716977238,"Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2_TSB_15_1_0","Gompertz"
"1421",5,0.990594170319486,-54.1198234637336,-48.2295543119938,"Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2_TSB_15_1_0","Baranyi"
"1422",6,NA,NA,NA,"Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2_TSB_15_1_0","Buchanan"
"1423",1,0.781326540380559,19.4683611753896,25.1458322550353,"Pantoea.agglomerans..RDA.R._TSB_15_1_0","Cubic"
"1424",2,0.87990114026992,3.68528157566531,8.22725843938191,"Pantoea.agglomerans..RDA.R._TSB_15_1_0","Logistic"
"1425",3,0.950655707477237,-14.7730603809042,-9.09558930125845,"Pantoea.agglomerans..RDA.R._TSB_15_1_0","Logisticlag"
"1426",4,0.951560192480269,-15.1985640853092,-9.52109300566347,"Pantoea.agglomerans..RDA.R._TSB_15_1_0","Gompertz"
"1427",5,0.950345667283507,-14.6289988295055,-8.95152774985974,"Pantoea.agglomerans..RDA.R._TSB_15_1_0","Baranyi"
"1428",6,NA,NA,NA,"Pantoea.agglomerans..RDA.R._TSB_15_1_0","Buchanan"
"1429",1,0.784969553684152,16.228565579456,22.1188347311957,"Dickeya.zeae..RDA.R._TSB_15_1_0","Cubic"
"1430",2,0.94317650439606,-17.7113480288349,-12.9991327074431,"Dickeya.zeae..RDA.R._TSB_15_1_0","Logistic"
"1431",3,0.957107914729047,-22.4616499200311,-16.5713807682914,"Dickeya.zeae..RDA.R._TSB_15_1_0","Logisticlag"
"1432",4,0.957067731907294,-22.4391763969637,-16.548907245224,"Dickeya.zeae..RDA.R._TSB_15_1_0","Gompertz"
"1433",5,0.958472095935344,-23.2373713922395,-17.3471022404998,"Dickeya.zeae..RDA.R._TSB_15_1_0","Baranyi"
"1434",6,NA,NA,NA,"Dickeya.zeae..RDA.R._TSB_15_1_0","Buchanan"
"1435",1,0.964343358127411,-46.387606325927,-39.2176703035013,"Pantoea.agglomerans.2_TSB_5_1_0","Cubic"
"1436",2,0.838051718786428,-1.47401687475954,4.26193194318104,"Pantoea.agglomerans.2_TSB_5_1_0","Logistic"
"1437",3,0.961585086513493,-44.077786438552,-36.9078504161263,"Pantoea.agglomerans.2_TSB_5_1_0","Logisticlag"
"1438",4,0.957072418507065,-40.6346539997617,-33.464717977336,"Pantoea.agglomerans.2_TSB_5_1_0","Gompertz"
"1439",5,0.963536813307837,-45.6942066787051,-38.5242706562794,"Pantoea.agglomerans.2_TSB_5_1_0","Baranyi"
"1440",6,NA,NA,NA,"Pantoea.agglomerans.2_TSB_5_1_0","Buchanan"
"1441",1,0.750491924990793,-8.63540917627039,-3.18019690947881,"Acinetobacter.clacoaceticus..RDA.R._TSB_15_1_0","Cubic"
"1442",2,0.896741738049137,-30.045085878067,-25.6809160646337,"Acinetobacter.clacoaceticus..RDA.R._TSB_15_1_0","Logistic"
"1443",3,0.882502889663417,-25.2031150349864,-19.7479027681948,"Acinetobacter.clacoaceticus..RDA.R._TSB_15_1_0","Logisticlag"
"1444",4,0.882505579095038,-25.2036186062884,-19.7484063394968,"Acinetobacter.clacoaceticus..RDA.R._TSB_15_1_0","Gompertz"
"1445",5,0.903800292869406,-29.6028384315199,-24.1476261647283,"Acinetobacter.clacoaceticus..RDA.R._TSB_15_1_0","Baranyi"
"1446",6,NA,NA,NA,"Acinetobacter.clacoaceticus..RDA.R._TSB_15_1_0","Buchanan"
"1447",1,0.924899497913071,-18.1317406808521,-12.4542696012064,"Stenotrophomonas.maltophilia..RDA.R._TSB_15_1_0","Cubic"
"1448",2,0.943005959721354,-26.476993065728,-21.9350162020114,"Stenotrophomonas.maltophilia..RDA.R._TSB_15_1_0","Logistic"
"1449",3,0.987617136997456,-59.5895567814365,-53.9120857017907,"Stenotrophomonas.maltophilia..RDA.R._TSB_15_1_0","Logisticlag"
"1450",4,0.987889647583674,-60.1013721569857,-54.42390107734,"Stenotrophomonas.maltophilia..RDA.R._TSB_15_1_0","Gompertz"
"1451",5,0.988098113049531,-60.5007373396439,-54.8232662599982,"Stenotrophomonas.maltophilia..RDA.R._TSB_15_1_0","Baranyi"
"1452",6,NA,NA,NA,"Stenotrophomonas.maltophilia..RDA.R._TSB_15_1_0","Buchanan"
"1453",1,0.707607592361474,8.19278762393776,15.5214671379364,"Klebsiella.pneumonia..RDA.R._TSB_15_1_0","Cubic"
"1454",2,0.938625677356433,-43.7625791656163,-37.8996355544174,"Klebsiella.pneumonia..RDA.R._TSB_15_1_0","Logistic"
"1455",3,0.943227366427696,-44.2565677537231,-36.9278882397245,"Klebsiella.pneumonia..RDA.R._TSB_15_1_0","Logisticlag"
"1456",4,0.943227517946345,-44.2566531576039,-36.9279736436052,"Klebsiella.pneumonia..RDA.R._TSB_15_1_0","Gompertz"
"1457",5,0.943143975592177,-44.2095988417756,-36.880919327777,"Klebsiella.pneumonia..RDA.R._TSB_15_1_0","Baranyi"
"1458",6,NA,NA,NA,"Klebsiella.pneumonia..RDA.R._TSB_15_1_0","Buchanan"
"1459",1,0.956074438897135,-21.1792255986631,-15.7240133318715,"Bacillus.pumilus..RDA.R._TSB_15_1_0","Cubic"
"1460",2,0.972791067176714,-33.7161492727819,-29.3519794593486,"Bacillus.pumilus..RDA.R._TSB_15_1_0","Logistic"
"1461",3,0.98006906520164,-38.5641397583852,-33.1089274915936,"Bacillus.pumilus..RDA.R._TSB_15_1_0","Logisticlag"
"1462",4,0.980069745032495,-38.5648901764681,-33.1096779096765,"Bacillus.pumilus..RDA.R._TSB_15_1_0","Gompertz"
"1463",5,0.973309510464648,-32.1393858718874,-26.6841736050958,"Bacillus.pumilus..RDA.R._TSB_15_1_0","Baranyi"
"1464",6,NA,NA,NA,"Bacillus.pumilus..RDA.R._TSB_15_1_0","Buchanan"
"1465",1,0.972167919405155,-46.3083560586613,-40.4180869069216,"Clavibacter.michiganensis..RDA.R._TSB_15_1_0","Cubic"
"1466",2,0.871245444077342,-11.5471098718414,-6.83489455044958,"Clavibacter.michiganensis..RDA.R._TSB_15_1_0","Logistic"
"1467",3,0.888886774230768,-13.0837064639278,-7.19343731218811,"Clavibacter.michiganensis..RDA.R._TSB_15_1_0","Logisticlag"
"1468",4,0.888750727967411,-13.0543390052938,-7.16406985355411,"Clavibacter.michiganensis..RDA.R._TSB_15_1_0","Gompertz"
"1469",5,0.891269426645189,-13.6039476285891,-7.71367847684936,"Clavibacter.michiganensis..RDA.R._TSB_15_1_0","Baranyi"
"1470",6,NA,NA,NA,"Clavibacter.michiganensis..RDA.R._TSB_15_1_0","Buchanan"
"1471",1,0.916356177715896,-2.86123263119507,-0.436699382255066,"Chryseobacterium.balustinum_TSB_25_1_0","Cubic"
"1472",2,0.991393571912592,-32.1499309912576,-30.2103043921056,"Chryseobacterium.balustinum_TSB_25_1_0","Logistic"
"1473",3,0.974835919095844,-17.2750321028876,-14.8504988539476,"Chryseobacterium.balustinum_TSB_25_1_0","Logisticlag"
"1474",4,0.969313091340332,-14.8940098767467,-12.4694766278067,"Chryseobacterium.balustinum_TSB_25_1_0","Gompertz"
"1475",5,NA,NA,NA,"Chryseobacterium.balustinum_TSB_25_1_0","Baranyi"
"1476",6,NA,NA,NA,"Chryseobacterium.balustinum_TSB_25_1_0","Buchanan"
"1477",1,0.981218613106728,-33.4022078064836,-29.2361410862025,"Enterobacter.sp._TSB_25_1_0","Cubic"
"1478",2,0.971527570046969,-28.3290190225666,-24.9961656463418,"Enterobacter.sp._TSB_25_1_0","Logistic"
"1479",3,0.995708012404217,-58.4961863659259,-54.3301196456448,"Enterobacter.sp._TSB_25_1_0","Logisticlag"
"1480",4,0.995709002808513,-58.5001096801415,-54.3340429598605,"Enterobacter.sp._TSB_25_1_0","Gompertz"
"1481",5,0.999520269799324,-95.7479693111249,-91.5819025908438,"Enterobacter.sp._TSB_25_1_0","Baranyi"
"1482",6,NA,NA,NA,"Enterobacter.sp._TSB_25_1_0","Buchanan"
"1483",1,0.962777100688111,-14.7642183461841,-11.223967340673,"Pantoea.agglomerans.1_TSB_25_1_0","Cubic"
"1484",2,0.969317949022399,-19.6629131445117,-16.8307123401029,"Pantoea.agglomerans.1_TSB_25_1_0","Logistic"
"1485",3,0.968599223121158,-17.3155910084767,-13.7753400029657,"Pantoea.agglomerans.1_TSB_25_1_0","Logisticlag"
"1486",4,0.839309058248084,7.17416303761203,10.7144140431231,"Pantoea.agglomerans.1_TSB_25_1_0","Gompertz"
"1487",5,NA,NA,NA,"Pantoea.agglomerans.1_TSB_25_1_0","Baranyi"
"1488",6,NA,NA,NA,"Pantoea.agglomerans.1_TSB_25_1_0","Buchanan"
"1489",1,0.927375721568026,-1.22500135033684,2.31524965517421,"Pantoea.agglomerans.2_TSB_25_1_0","Cubic"
"1490",2,0.950130374318462,-8.86330883951478,-6.03110803510594,"Pantoea.agglomerans.2_TSB_25_1_0","Logistic"
"1491",3,NA,NA,NA,"Pantoea.agglomerans.2_TSB_25_1_0","Logisticlag"
"1492",4,NA,NA,NA,"Pantoea.agglomerans.2_TSB_25_1_0","Gompertz"
"1493",5,0.891319131929202,4.82174603472213,8.36199704023318,"Pantoea.agglomerans.2_TSB_25_1_0","Baranyi"
"1494",6,NA,NA,NA,"Pantoea.agglomerans.2_TSB_25_1_0","Buchanan"
"1495",1,0.93054758456131,-3.35444592448455,-0.159159276408259,"Bacillus.pumilus_TSB_25_1_0","Cubic"
"1496",2,0.992850779427002,-37.1853850383882,-34.6291557199271,"Bacillus.pumilus_TSB_25_1_0","Logistic"
"1497",3,0.991332727001555,-32.4896728825963,-29.29438623452,"Bacillus.pumilus_TSB_25_1_0","Logisticlag"
"1498",4,0.99133276223633,-32.4897297964442,-29.2944431483679,"Bacillus.pumilus_TSB_25_1_0","Gompertz"
"1499",5,0.987772037177019,-27.6712767064382,-24.4759900583619,"Bacillus.pumilus_TSB_25_1_0","Baranyi"
"1500",6,NA,NA,NA,"Bacillus.pumilus_TSB_25_1_0","Buchanan"
"1501",1,0.20734295617242,15.9020451860722,22.3812295160939,"Bacillus.pumilus_TSB_5_1_0","Cubic"
"1502",2,0.142147875971433,16.0361545172175,21.2195019812349,"Bacillus.pumilus_TSB_5_1_0","Logistic"
"1503",3,NA,NA,NA,"Bacillus.pumilus_TSB_5_1_0","Logisticlag"
"1504",4,0.351463478989469,10.4838922658895,16.9630765959112,"Bacillus.pumilus_TSB_5_1_0","Gompertz"
"1505",5,0.361511513836685,10.0622960240157,16.5414803540374,"Bacillus.pumilus_TSB_5_1_0","Baranyi"
"1506",6,NA,NA,NA,"Bacillus.pumilus_TSB_5_1_0","Buchanan"
"1507",1,0.896611738363081,-1.25125070712457,2.28900029838648,"Clavibacter.michiganensis_TSB_25_1_0","Cubic"
"1508",2,0.983622956925372,-30.890414059441,-28.0582132550321,"Clavibacter.michiganensis_TSB_25_1_0","Logistic"
"1509",3,0.98905984232713,-34.942019043247,-31.4017680377359,"Clavibacter.michiganensis_TSB_25_1_0","Logisticlag"
"1510",4,0.98907299270843,-34.9600603159596,-31.4198093104485,"Clavibacter.michiganensis_TSB_25_1_0","Gompertz"
"1511",5,0.987251632544223,-32.6475738734295,-29.1073228679184,"Clavibacter.michiganensis_TSB_25_1_0","Baranyi"
"1512",6,NA,NA,NA,"Clavibacter.michiganensis_TSB_25_1_0","Buchanan"
"1513",1,0.91219640017363,-7.39397067771347,-4.56922389040579,"Pseudomonas.fluorescens.1_TSB_25_1_0","Cubic"
"1514",2,0.95387449689894,-17.7625450536891,-15.502747623843,"Pseudomonas.fluorescens.1_TSB_25_1_0","Logistic"
"1515",3,0.96378774704146,-18.9081351450095,-16.0833883577019,"Pseudomonas.fluorescens.1_TSB_25_1_0","Logisticlag"
"1516",4,0.963875783136914,-18.939778099353,-16.1150313120454,"Pseudomonas.fluorescens.1_TSB_25_1_0","Gompertz"
"1517",5,0.962942728719441,-18.6082635301899,-15.7835167428823,"Pseudomonas.fluorescens.1_TSB_25_1_0","Baranyi"
"1518",6,NA,NA,NA,"Pseudomonas.fluorescens.1_TSB_25_1_0","Buchanan"
"1519",1,0.887061510146421,3.00595581595513,5.83070260326281,"Pseudomonas.fluorescens.2_TSB_25_1_0","Cubic"
"1520",2,0.995709075414349,-41.5084785110661,-39.2486810812199,"Pseudomonas.fluorescens.2_TSB_25_1_0","Logistic"
"1521",3,0.990658217045294,-29.3945448412064,-26.5697980538987,"Pseudomonas.fluorescens.2_TSB_25_1_0","Logisticlag"
"1522",4,0.990668099619695,-29.4083046846074,-26.5835578972997,"Pseudomonas.fluorescens.2_TSB_25_1_0","Gompertz"
"1523",5,0.997659144140023,-47.3862915219777,-44.5615447346701,"Pseudomonas.fluorescens.2_TSB_25_1_0","Baranyi"
"1524",6,NA,NA,NA,"Pseudomonas.fluorescens.2_TSB_25_1_0","Buchanan"
"1525",1,0.837078943048771,-6.5720344685289,-3.37674782045261,"Acinetobacter.clacoaceticus.1_TSB_25_1_0","Cubic"
"1526",2,0.857043212093646,-10.4021616231339,-7.84593230467292,"Acinetobacter.clacoaceticus.1_TSB_25_1_0","Logistic"
"1527",3,NA,NA,NA,"Acinetobacter.clacoaceticus.1_TSB_25_1_0","Logisticlag"
"1528",4,NA,NA,NA,"Acinetobacter.clacoaceticus.1_TSB_25_1_0","Gompertz"
"1529",5,0.871345330619058,-9.87790958667734,-6.68262293860105,"Acinetobacter.clacoaceticus.1_TSB_25_1_0","Baranyi"
"1530",6,NA,NA,NA,"Acinetobacter.clacoaceticus.1_TSB_25_1_0","Buchanan"
"1531",1,0.772457083745103,7.71417002292503,11.2544210284361,"Acinetobacter.clacoaceticus.2_TSB_25_1_0","Cubic"
"1532",2,0.874072122292091,-3.16027277038309,-0.328071965974251,"Acinetobacter.clacoaceticus.2_TSB_25_1_0","Logistic"
"1533",3,NA,NA,NA,"Acinetobacter.clacoaceticus.2_TSB_25_1_0","Logisticlag"
"1534",4,NA,NA,NA,"Acinetobacter.clacoaceticus.2_TSB_25_1_0","Gompertz"
"1535",5,NA,NA,NA,"Acinetobacter.clacoaceticus.2_TSB_25_1_0","Baranyi"
"1536",6,NA,NA,NA,"Acinetobacter.clacoaceticus.2_TSB_25_1_0","Buchanan"
"1537",1,0.880393290715753,-10.6334174054352,-7.09316639992412,"Stenotrophomonas.maltophilia.1_TSB_25_1_0","Cubic"
"1538",2,0.948079856612449,-25.1509489585922,-22.3187481541833,"Stenotrophomonas.maltophilia.1_TSB_25_1_0","Logistic"
"1539",3,0.962244169304755,-27.9294526809297,-24.3892016754186,"Stenotrophomonas.maltophilia.1_TSB_25_1_0","Logisticlag"
"1540",4,0.962317891685995,-27.9587704508785,-24.4185194453674,"Stenotrophomonas.maltophilia.1_TSB_25_1_0","Gompertz"
"1541",5,0.962105472742287,-27.8744509380605,-24.3341999325494,"Stenotrophomonas.maltophilia.1_TSB_25_1_0","Baranyi"
"1542",6,NA,NA,NA,"Stenotrophomonas.maltophilia.1_TSB_25_1_0","Buchanan"
"1543",1,0.960692920872137,-17.8530914775317,-13.9901478663328,"Stenotrophomonas.maltophilia.2_TSB_25_1_0","Cubic"
"1544",2,0.991204901911132,-43.8084531128479,-40.7180982238888,"Stenotrophomonas.maltophilia.2_TSB_25_1_0","Logistic"
"1545",3,0.997339044396209,-60.9366006824791,-57.0736570712802,"Stenotrophomonas.maltophilia.2_TSB_25_1_0","Logisticlag"
"1546",4,0.997343210906117,-60.9616730302382,-57.0987294190393,"Stenotrophomonas.maltophilia.2_TSB_25_1_0","Gompertz"
"1547",5,0.996578218408748,-56.9129840308612,-53.0500404196623,"Stenotrophomonas.maltophilia.2_TSB_25_1_0","Baranyi"
"1548",6,NA,NA,NA,"Stenotrophomonas.maltophilia.2_TSB_25_1_0","Buchanan"
"1549",1,0.564106713203592,17.7029179392738,21.8689846595549,"Klebsiella.pneumonia_TSB_25_1_0","Cubic"
"1550",2,0.869191770656949,-4.75938885978114,-1.42653548355628,"Klebsiella.pneumonia_TSB_25_1_0","Logistic"
"1551",3,0.998166367137653,-75.3057529677817,-71.1396862475006,"Klebsiella.pneumonia_TSB_25_1_0","Logisticlag"
"1552",4,0.996343224896605,-63.5709509774182,-59.4048842571371,"Klebsiella.pneumonia_TSB_25_1_0","Gompertz"
"1553",5,NA,NA,NA,"Klebsiella.pneumonia_TSB_25_1_0","Baranyi"
"1554",6,NA,NA,NA,"Klebsiella.pneumonia_TSB_25_1_0","Buchanan"
"1555",1,0.802722957700123,10.167010727195,14.0299543383939,"Dickeya.zeae_TSB_25_1_0","Cubic"
"1556",2,0.891195072953113,-1.35382812324533,1.73652676571379,"Dickeya.zeae_TSB_25_1_0","Logistic"
"1557",3,0.981289486552959,-27.521364706581,-23.6584210953821,"Dickeya.zeae_TSB_25_1_0","Logisticlag"
"1558",4,0.981885925510375,-28.0397063079092,-24.1767626967103,"Dickeya.zeae_TSB_25_1_0","Gompertz"
"1559",5,0.971969862074357,-21.0542494503751,-17.1913058391762,"Dickeya.zeae_TSB_25_1_0","Baranyi"
"1560",6,NA,NA,NA,"Dickeya.zeae_TSB_25_1_0","Buchanan"
"1561",1,0.949700155514804,9.03995464721296,13.206021367494,"Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2_TSB_25_1_0","Cubic"
"1562",2,0.864644704953012,23.8682742156559,27.2011275918807,"Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2_TSB_25_1_0","Logistic"
"1563",3,0.998910410701394,-56.1074649093671,-51.941398189086,"Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2_TSB_25_1_0","Logisticlag"
"1564",4,0.998918256428634,-56.2303184297948,-52.0642517095137,"Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2_TSB_25_1_0","Gompertz"
"1565",5,0.998925559429774,-56.3454769561298,-52.1794102358487,"Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2_TSB_25_1_0","Baranyi"
"1566",6,NA,NA,NA,"Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2_TSB_25_1_0","Buchanan"
"1567",1,0.991473171253676,-101.431352634689,-94.594873484757,"Clavibacter.michiganensis_TSB_5_1_0","Cubic"
"1568",2,0.997019736989006,-133.916325489672,-128.447142169726,"Clavibacter.michiganensis_TSB_5_1_0","Logistic"
"1569",3,0.996634840983643,-128.393879273986,-121.557400124054,"Clavibacter.michiganensis_TSB_5_1_0","Logisticlag"
"1570",4,0.996654408468868,-128.562998562717,-121.726519412784,"Clavibacter.michiganensis_TSB_5_1_0","Gompertz"
"1571",5,0.997805328590282,-140.789722854288,-133.953243704356,"Clavibacter.michiganensis_TSB_5_1_0","Baranyi"
"1572",6,NA,NA,NA,"Clavibacter.michiganensis_TSB_5_1_0","Buchanan"
"1573",1,0.869875944829283,8.08120304372403,12.2472697640051,"Pantoea.agglomerans..RDA.R._TSB_25_1_0","Cubic"
